Wine	store_sku	catalogid	csize	pos_qty	web_qty	web_cost	cprice	surcharge	aipo	ppo	min_price	manual_price	web_markup	fcase_price	fbot_cost	pos_cost	xf_bot_cost	splitcase_charge	cost_diff	bot_per_case	xf_bot_per_case	Wholesaler	minimumquantity	hide	avail_code
Valdespino Oloroso Vors Solera De Su Majestad	98590	734377	750ml	0	0	249.0000	298.7400		NULL	NULL	0.0000	0.0000	0.20	249	249	249.0000	249.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Paul Hobbs Cabernet Sauvignon Beckstoffer - Tokalon	1608	749748	750ml	4	4	250.0000	249.9400		NULL	NULL	0.0000	249.9400	0.00	0.0000	NULL	250.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Krug Champagne Brut Rose	26699	431002	750ml	0	0	252.6900	302.9400		NULL	NULL	0.0000	0.0000	0.20	737.07	245.69	243.2100	245.6900	7.0000	0.00	3	3	COLONY EMNREG	NULL	0	2
Emidio Pepe Montepulciano D'abruzzo	55447	452862	1.5Ltr	0	0	258.1700	314.7400	5	NULL	NULL	0.0000	0.0000	0.22	1549	258.17	258.1700	258.1700	0.0000	0.00	6	6	POLA	NULL	0	2
Shafer Cabernet Sauvignon Hillside Select	1770	753578	750ml	2	2	259.4100	348.9400		NULL	NULL	0.0000	348.9400	0.35	0.0000	NULL	259.4100	NULL	NULL	0.00	0	NULL		NULL	0	1
Chateau Poujeaux Moulis	88530	721627	3Ltr	0	0	259.5000	311.3400		NULL	NULL	0.0000	0.0000	0.20	259.00	259	259.5000	259.0000	0.5000	0.00	1	1	TOUT	NULL	0	2
Matchbook Tempranillo	112768	748699	19.800Ltr	0	0	260.0000	311.9400		NULL	NULL	0.0000	0.0000	0.20	260.00	260	260.0000	260.0000	0.0000	0.00	1	1	MSCOTT	NULL	0	2
Chateau Les Forts De Latour Pauillac	99404	735180	750ml	0	0	260.5000	312.5400		NULL	NULL	0.0000	0.0000	0.20	3120.00	260	260.5000	260.0000	0.5000	0.00	12	12	TOUT	NULL	0	2
Merryvale Profile	114024	750060	1.5Ltr	0	0	260.8000	317.9400	5	NULL	NULL	0.0000	0.0000	0.22	780.00	260	260.8000	260.0000	0.8000	0.00	3	3	VERITY	0	0	2
Jean Noel Gagnard Batard-Montrachet	112677	748608	750ml	0	0	262.9000	315.4400		NULL	NULL	0.0000	0.0000	0.20	3144.00	262	262.9000	262.0000	0.9000	0.00	12	12	MSCOTT	NULL	0	2
Terlato Vineyards Episode Red	113664	749677	1.5Ltr	0	0	263.4900	320.9400	5	NULL	NULL	0.0000	0.0000	0.22	1559.95	259.99	263.4900	259.9900	3.5000	0.00	6	6	COLONY	NULL	0	2
Chateau La Mission Haut Brion Pessac Leognan	29840	425431	750ml	0	0	263.7500	316.4400		NULL	NULL	0.0000	0.0000	0.20	3159.00	263.25	263.7500	263.2500	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Malescasse Haut Medoc	88500	721598	3Ltr	0	0	265.5000	318.5400		NULL	NULL	0.0000	0.0000	0.20	265.00	265	265.5000	265.0000	0.5000	0.00	1	1	TOUT	NULL	0	2
Emidio Pepe Montepulciano D'abruzzo	91661	726199	750ml	0	0	266.6700	319.9400		NULL	NULL	0.0000	0.0000	0.20	3200	266.67	266.6700	266.6700	0.0000	0.00	12	12	POLA	NULL	0	2
Domaine Georges & Christophe Roumier Musigny Grand Cru	1772	753588	750ml	6	6	266.6700	3999.9400		NULL	NULL	0.0000	3999.9400	14.00	0.0000	NULL	266.6700	NULL	NULL	0.00	0	NULL		NULL	0	1
Roberto Voerzio Barbera Riserva Annunziata	46014	443105	1.5Ltr	0	0	267.4300	325.8400	5	NULL	NULL	0.0000	0.0000	0.22	800.30	266.77	267.4300	266.7700	0.6600	0.00	3	3	WINBOW	NULL	0	2
Giacomo Borgogno & Figli Barolo	120013	756238	3Ltr	0	0	269.8800	323.8400		NULL	NULL	0.0000	0.0000	0.20	269.33	269.33	269.8800	269.3300	0.5500	0.00	1	1	DOMS	NULL	0	2
Valdespino Amontillado Vors Coliseo	98589	734376	750ml	0	0	279.0000	334.7400		NULL	NULL	0.0000	0.0000	0.20	279	279	279.0000	279.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Clos Des Jacobins St. Emilion	88482	721565	3Ltr	0	0	279.5000	335.3400		NULL	NULL	0.0000	0.0000	0.20	279.00	279	279.5000	279.0000	0.5000	0.00	1	1	TOUT	NULL	0	2
Vietti Barolo Lazzarito	112878	748806	1.5Ltr	0	0	280.0000	340.9400	5	NULL	NULL	0.0000	0.0000	0.22	280.00	280	280.0000	280.0000	0.0000	0.00	1	1	MSCOTT	NULL	0	2
E. Guigal Ex Voto Rouge	86684	718764	750ml	0	0	283.8300	340.5400		NULL	NULL	0.0000	0.0000	0.20	1700.00	283.33	283.8300	283.3300	0.5000	0.00	6	6	TOUT	NULL	0	2
Chateau La Mission Haut Brion Pessac Leognan	87463	719936	750ml	0	0	288.0000	345.5400		NULL	NULL	0.0000	0.0000	0.20	3450.00	287.5	288.0000	287.5000	0.5000	0.00	12	12	TOUT	NULL	0	2
Bussola Amarone Tb Vigneto Alto	118605	754777	1.5Ltr	0	0	291.5000	354.7400	5	NULL	NULL	0.0000	0.0000	0.22	1749	291.5	291.5000	291.5000	0.0000	0.00	6	6	POLA	NULL	0	2
Louis Latour Chevalier Montrachet Les Demoiselles Blanc	76948	705420	750ml	0	0	292.1700	350.5400		NULL	NULL	0.0000	0.0000	0.20	3500.00	291.67	292.1700	291.6700	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Ducru-Beaucaillou St. Julien	49804	446896	750ml	0	0	292.1700	350.5400		NULL	NULL	0.0000	0.0000	0.20	3500.00	291.67	292.1700	291.6700	0.5000	0.00	12	12	TOUT	NULL	0	2
Niepoort Colheita Port	120088	756316	750ml	0	0	299.0000	358.7400		NULL	NULL	0.0000	0.0000	0.20	299	299	299.0000	299.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Chateau D'yquem Sauternes	49891	446983	750ml	0	0	300.5000	360.5400		NULL	NULL	0.0000	0.0000	0.20	3600.00	300	300.5000	300.0000	0.5000	0.00	12	12	TOUT	NULL	0	2
Le Potazzine Brunello Di Montalcino Riserva	117638	753812	1.5Ltr	0	0	300.8000	365.9400	5	NULL	NULL	0.0000	0.0000	0.22	300.00	300	300.8000	300.0000	0.8000	0.00	1	1	VERITY	0	0	2
Romano Dal Forno Amarone	116269	752357	750ml	0	0	303.5000	363.9400		NULL	NULL	0.0000	0.0000	0.20	1800.00	300	303.5000	300.0000	3.5000	0.00	6	6	COLONY	NULL	0	2
Perrier-Jouet Champagne Cuvee Belle Epoque Rose	107641	743499	750ml	0	0	311.6000	373.8400		NULL	NULL	0.0000	0.0000	0.20	3720.00	310	311.6000	310.0000	1.6000	0.00	12	12	SWS	NULL	0	2
Felsina Chianti Classico Rancia Riserva	116663	752758	3Ltr	0	0	320.0000	383.9400		NULL	NULL	0.0000	0.0000	0.20	320	320	320.0000	320.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Joseph Phelps Insignia	110137	746039	1.5Ltr	0	0	321.6000	390.8400	5	NULL	NULL	0.0000	0.0000	0.22	960.00	320	321.6000	320.0000	1.6000	0.00	3	3	LAUBER	NULL	0	2
Angelo Gaja Costa Russi	114658	750719	750ml	0	0	327.5200	392.9400		NULL	NULL	0.0000	0.0000	0.20	1944.10	324.02	327.5200	324.0200	3.5000	0.00	6	6	COLONY	NULL	0	2
Chateau De Puligny-Montrachet Chevalier Montrachet	112749	748680	1.5Ltr	0	0	328.9000	399.6400	5	NULL	NULL	0.0000	0.0000	0.22	1968.00	328	328.9000	328.0000	0.9000	0.00	6	6	MSCOTT	NULL	0	2
Louis Latour Romanee St. Vivant Les Quatre Jounaux	95158	730656	750ml	0	0	329.6700	395.5400		NULL	NULL	0.0000	0.0000	0.20	3950.00	329.17	329.6700	329.1700	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau D'yquem Sauternes	78283	707022	750ml	0	0	332.1700	398.5400		NULL	NULL	0.0000	0.0000	0.20	1990.00	331.67	210.4200	331.6700	0.5000	0.00	6	6	TOUT	NULL	0	2
Screaming Eagle Second Flight	1499	748323	750ml	3	3	333.0000	499.9400		NULL	NULL	0.0000	499.9400	0.50	0.0000	NULL	333.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Mascarello Barolo Monprivato Ca' D' Morissio	100483	736259	750ml	0	0	333.1700	399.7400		NULL	NULL	0.0000	0.0000	0.20	1999	333.17	333.1700	333.1700	0.0000	0.00	6	6	POLA	NULL	0	2
Chateau D'yquem Sauternes	56672	454092	375ml	0	0	333.4200	399.9400		NULL	NULL	0.0000	0.0000	0.20	3995.00	332.92	333.4200	332.9200	0.5000	0.00	12	12	TOUT	NULL	0	2
Krug Champagne Grand Cuvee Brut	34590	431001	1.5Ltr	0	0	334.6600	406.5400	5	NULL	NULL	0.0000	0.0000	0.21	982.99	327.66	334.6600	327.6600	7.0000	0.00	3	3	COLONY EMNREG	NULL	0	2
Roberto Voerzio Barolo Sarmassa	108551	744439	1.5Ltr	0	0	334.7600	406.6400	5	NULL	NULL	0.0000	0.0000	0.21	1000.30	334.1	334.7600	334.1000	0.6600	0.00	3	3	WINBOW	NULL	0	2
Angelo Gaja Sori Tildin	114659	750720	750ml	0	0	346.8300	415.9400		NULL	NULL	0.0000	0.0000	0.20	2060.00	343.33	346.8300	343.3300	3.5000	0.00	6	6	COLONY	NULL	0	2
Roberto Voerzio Barolo Sarmassa	45983	443074	1.5Ltr	0	0	348.2800	422.8400	5	NULL	NULL	0.0000	0.0000	0.21	1200.86	347.62	348.2800	347.6200	0.6600	0.00	3	3	WINBOW	NULL	0	2
Chateau La Mission Haut Brion Pessac Leognan	30682	426273	750ml	0	0	356.7500	427.9400		NULL	NULL	0.0000	0.0000	0.20	4275.00	356.25	177.0000	356.2500	0.5000	0.00	12	12	TOUT	NULL	0	2
Louis Latour Montrachet	76947	705419	750ml	0	0	358.8300	430.5400		NULL	NULL	0.0000	0.0000	0.20	4300.00	358.33	358.8300	358.3300	0.5000	0.00	12	12	TOUT	NULL	0	2
Roberto Voerzio Barolo Riserva Vechie Capalot Brunate	92515	727542	1.5Ltr	0	0	361.6100	438.8400	5	NULL	NULL	0.0000	0.0000	0.21	1400.86	360.95	361.6100	360.9500	0.6600	0.00	3	3	WINBOW	NULL	0	2
Angelo Gaja Sori San Lorenzo	114660	750721	750ml	0	0	363.9100	436.6400		NULL	NULL	0.0000	0.0000	0.20	2162.48	360.41	363.9100	360.4100	3.5000	0.00	6	6	COLONY	NULL	0	2
Harlan Estate Cabernet Sauvignon	1587	749387	750ml	1	1	365.0000	474.9400		NULL	NULL	0.0000	474.9400	0.30	0.0000	NULL	365.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Roagna Barbaresco Crichet Paje	114344	750407	750ml	0	0	366.5000	439.7400		NULL	NULL	0.0000	0.0000	0.20	2199	366.5	366.5000	366.5000	0.0000	0.00	6	6	POLA	NULL	0	2
Felsina Chianti Classico Rancia Riserva	116667	752762	3Ltr	0	0	372.0000	446.3400		NULL	NULL	0.0000	0.0000	0.20	372	372	372.0000	372.0000	0.0000	0.00	1	1	POLA	NULL	0	2
D'oliveira Verdelho	115831	751891	750ml	0	0	375.0000	449.9400		NULL	NULL	0.0000	0.0000	0.20	4500	375	375.0000	375.0000	0.0000	0.00	12	12	POLA	NULL	0	2
Chateau Haut Brion Pessac Leognan	49811	446903	750ml	0	0	375.5000	450.5400		NULL	NULL	0.0000	0.0000	0.20	4500.00	375	375.5000	375.0000	0.5000	0.00	12	12	TOUT	NULL	0	2
Armand De Brignac Champagne Rose	32226	427931	750ml	0	0	380.6000	456.6400		NULL	NULL	0.0000	0.0000	0.20	2274.00	379	380.6000	379.0000	1.6000	0.00	6	6	SWS	NULL	0	2
Bodegas Hidalgo Pedro Ximenez 1861 Santa Ana	116280	752368	750ml	0	0	390.8600	468.9400		NULL	NULL	0.0000	0.0000	0.20	390.86	390.86	390.8600	390.8600	0.0000	0.00	1	1	WINBOW	NULL	0	2
Lopez De Heredia Tondonia Rioja Gran Reserva	55697	453112	750ml	0	0	400.0000	479.9400		NULL	NULL	0.0000	0.0000	0.20	2400	400	400.0000	400.0000	0.0000	0.00	6	6	POLA	NULL	0	2
Chateau Mouton Rothschild Pauillac	59330	458249	750ml	0	0	400.4200	480.4400		NULL	NULL	0.0000	0.0000	0.20	4799.00	399.92	400.4200	399.9200	0.5000	0.00	12	12	TOUT	NULL	0	2
Bruno Giacosa Barbaresco Asili	81763	686228	1.5Ltr	0	0	401.4200	486.6400	5	NULL	NULL	0.0000	0.0000	0.21	1200.30	400.76	401.4200	400.7600	0.6600	0.00	3	3	WINBOW	NULL	0	2
Bruno Giacosa Barolo Le Rocche Del Falletto	92517	727544	1.5Ltr	0	0	401.4200	486.6400	5	NULL	NULL	0.0000	0.0000	0.21	1200.30	400.76	401.4200	400.7600	0.6600	0.00	3	3	WINBOW	NULL	0	2
Colgin Cariad Proprietary Red	1781	753689	750ml	1	1	410.0000	499.9400		NULL	NULL	0.0000	499.9400	0.22	0.0000	NULL	410.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Moet & Chandon Champagne Cuvee Dom Perignon Oenotheque	1780	753688	750ml	1	1	410.0000	574.9400		NULL	NULL	0.0000	574.9400	0.40	0.0000	NULL	410.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Mascarello Barolo Monprivato Ca' D' Morissio	120083	756311	750ml	0	0	416.5000	499.7400		NULL	NULL	0.0000	0.0000	0.20	2499	416.5	416.5000	416.5000	0.0000	0.00	6	6	POLA	NULL	0	2
Chateau La Mission Haut Brion Pessac Leognan	59673	458739	750ml	0	0	416.7500	499.9400		NULL	NULL	0.0000	0.0000	0.20	4995.00	416.25	416.7500	416.2500	0.5000	0.00	12	12	TOUT	0	0	2
Mascarello Barolo Monprivato	114325	750337	3Ltr	0	0	420.0000	503.9400		NULL	NULL	0.0000	0.0000	0.20	420	420	420.0000	420.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Opus One Red Wine	1769	753577	1.5Ltr	1	1	432.4500	649.9400	5	NULL	NULL	0.0000	649.9400	0.50	0.0000	NULL	432.4500	NULL	NULL	0.00	0	NULL		NULL	0	1
Chateau Haut Brion Pessac Leognan	49810	446902	750ml	0	0	433.4200	519.9400		NULL	NULL	0.0000	0.0000	0.20	5195.00	432.92	433.4200	432.9200	0.5000	0.00	12	12	TOUT	NULL	0	2
Pian Dell'orino Brunello Di Montalcino Riserva	99344	735122	3Ltr	0	0	449.0000	538.7400		NULL	NULL	0.0000	0.0000	0.20	449	449	449.0000	449.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Chateau Pavie St. Emilion	57532	454960	750ml	0	0	458.8300	550.5400		NULL	NULL	0.0000	0.0000	0.20	5500.00	458.33	458.8300	458.3300	0.5000	0.00	12	12	TOUT	NULL	0	2
Louis Roederer Champagne Cristal Brut	70691	695316	1.5Ltr	0	0	478.3300	578.9400	5	NULL	NULL	0.0000	0.0000	0.21	1414.00	471.33	478.3300	471.3300	7.0000	0.00	3	3	COLONY	NULL	0	2
Gravner Rujno	62556	682980	1.5Ltr	0	0	493.5500	597.2400	5	NULL	NULL	0.0000	0.0000	0.21	493.00	493	493.5500	493.0000	0.5500	0.00	1	1	DOMS	NULL	0	2
Chateau Mouton Rothschild Pauillac	59327	458246	750ml	0	0	500.0800	599.9400		NULL	NULL	0.0000	0.0000	0.20	5995.00	499.58	500.0800	499.5800	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Mouton Rothschild Pauillac	59326	458245	750ml	0	0	508.8300	610.5400		NULL	NULL	0.0000	0.0000	0.20	6100.00	508.33	508.8300	508.3300	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau De Puligny-Montrachet Chevalier Montrachet	112751	748682	1.5Ltr	0	0	510.9000	617.9400	5	NULL	NULL	0.0000	0.0000	0.21	3060.00	510	510.9000	510.0000	0.9000	0.00	6	6	MSCOTT	NULL	0	2
Next Of Kyn Syrah	1774	753610	750ml	1	1	514.8500	614.9400		NULL	NULL	0.0000	614.9400	0.19	0.0000	NULL	514.8500	NULL	NULL	0.00	0	NULL		NULL	0	1
Chateau Margaux Margaux	99422	735187	750ml	0	0	525.0800	629.9400		NULL	NULL	0.0000	0.0000	0.20	6295.00	524.58	525.0800	524.5800	0.5000	0.00	12	12	TOUT	NULL	0	2
Emidio Pepe Montepulciano D'abruzzo	99320	735101	3Ltr	0	0	549.0000	658.7400		NULL	NULL	0.0000	0.0000	0.20	549	549	549.0000	549.0000	0.0000	0.00	1	1	POLA	NULL	0	2
Chateau Mouton Rothschild Pauillac	59329	458248	750ml	0	0	575.5000	690.5400		NULL	NULL	0.0000	0.0000	0.20	6900.00	575	575.5000	575.0000	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Latour Pauillac	49814	446906	750ml	0	0	579.6700	695.5400		NULL	NULL	0.0000	0.0000	0.20	6950.00	579.17	579.6700	579.1700	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Margaux Margaux	50005	447103	750ml	0	0	583.4200	699.9400		NULL	NULL	0.0000	0.0000	0.20	6995.00	582.92	583.4200	582.9200	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau De Puligny-Montrachet Montrachet	113055	748980	750ml	0	0	585.9000	702.9400		NULL	NULL	0.0000	0.0000	0.20	7020.00	585	585.9000	585.0000	0.9000	0.00	12	12	MSCOTT	NULL	0	2
Royal Tokaji Wine Co. Tokaji Aszu Essencia	92572	727593	375ml	0	0	600.0000	719.9400		NULL	NULL	0.0000	0.0000	0.20	600.00	600	600.0000	600.0000	0.0000	0.00	1	1	MSCOTT	NULL	0	2
Chateau Margaux Margaux	59331	458250	750ml	0	0	608.4200	729.9400		NULL	NULL	0.0000	0.0000	0.20	7295.00	607.92	608.4200	607.9200	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau Mouton Rothschild Pauillac	47858	444951	750ml	0	0	666.7500	799.9400		NULL	NULL	0.0000	0.0000	0.20	7995.00	666.25	666.7500	666.2500	0.5000	0.00	12	12	TOUT	NULL	0	2
Pingus Ribera Del Duero	116734	752864	750ml	0	0	716.5000	859.7400		NULL	NULL	0.0000	0.0000	0.20	4299	716.5	716.5000	716.5000	0.0000	0.00	6	6	POLA	NULL	0	2
Chateau Latour Pauillac	59323	458242	750ml	0	0	731.7500	877.9400		NULL	NULL	0.0000	0.0000	0.20	8775.00	731.25	731.7500	731.2500	0.5000	0.00	12	12	TOUT	NULL	0	2
Chateau D'yquem Sauternes	48466	445559	750ml	0	0	750.5000	900.5400		NULL	NULL	0.0000	0.0000	0.20	9000.00	750	750.5000	750.0000	0.5000	0.00	12	12	TOUT	NULL	0	2
Screaming Eagle Cabernet Sauvignon	1771	753589	750ml	6	6	937.0000	1494.9400		NULL	NULL	0.0000	1494.9400	0.60	0.0000	NULL	937.0000	NULL	NULL	0.00	0	NULL		NULL	0	1
Ceretto Barolo Bricco Rocche	119305	755530	1.5Ltr	0	0	1280.9600	1541.9400	5	NULL	NULL	0.0000	0.0000	0.20	1280.30	1280.96	1280.9600	1280.9600	0.0000	0.00	1	1	WINBOW	NULL	0	2
Quinta Do Noval Porto Vintage Nacional	45623	442714	750ml	0	0	1300.9000	1560.9400		NULL	NULL	0.0000	0.0000	0.20	3900.00	1300	1300.9000	1300.0000	0.9000	0.00	3	3	MSCOTT	NULL	0	2
Wine & Soul 5 Generations Very Old Port	116864	753007	750ml	0	0	1334.9600	1601.9400		NULL	NULL	0.0000	0.0000	0.20	1334.30	1334.96	1334.9600	1334.9600	0.0000	0.00	1	1	WINBOW	NULL	0	2
Morgan Chardonnay Highland	91532	725882	750ml	0	0	15.8300	19.7400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	15.8300	18.3300	0.0000	NULL	12	12		NULL	0	2
Delamotte Brut	33484	429891	750ml	0	0	35.8000	42.9400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	25.7000	24.0000	1.7000	NULL	6	6		0	0	2
Tin Roof Syrah-Cabernet	50594	447693	750ml	0	0	9.6000	11.9400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	9.6000	8.0000	1.7000	NULL	12	12		NULL	0	2
Domaine Du Chateau De Chorey Meursault Les Pellans	31876	427581	750ml	0	0	26.5000	31.7400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	26.5000	26.0000	0.7500	NULL	12	12		0	0	2
R.H. Phillips Night Harvest Savignon Blanc	57370	454798	750ml	0	0	6.9300	8.6400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	6.3700	4.6700	1.7000	NULL	12	12		NULL	0	2
Mercer Estates Riesling	106389	742212	750ml	0	0	10.0200	12.4400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	10.0200	10.7000	0.6600	NULL	12	12		NULL	0	2
Cupcake Riesling	54240	451644	750ml	0	0	10.9300	13.6400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	10.4200	8.7200	1.7000	NULL	12	12		NULL	0	2
Alsace Willm Cremant Blanc De Noirs	56312	453728	750ml	0	0	12.5000	15.5400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	11.8300	11.3300	0.5000	NULL	12	12		NULL	0	2
Fetzer Zinfandel Valley Oaks	39444	435857	1.5Ltr	0	0	15.4800	24.3400	5	NULL	NULL	0.0000	0.0000	0.57	NULL	NULL	14.8600	11.6600	3.2000	NULL	6	6		NULL	0	2
Darcie Kent Vineyards Merlot	32314	428019	750ml	0	0	9.6000	11.9400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	6.7000	5.0000	1.7000	NULL	12	12		NULL	0	2
Moet & Chandon Champagne Imperial	37279	433691	1.5Ltr	0	0	91.0000	113.9400	5	NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	91.0000	350.0000	6.4000	NULL	3	3		NULL	0	2
Binyamina Chardonnay Special Reserve	32818	429225	750ml	0	0	12.7500	15.8400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	12.7500	15.0000	1.7500	NULL	12	12		NULL	0	2
Paul Jaboulet Aine Crozes-Hermitage Dom Raymond Roure	66675	689840	750ml	0	0	36.5000	43.7400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	36.5000	46.0000	0.7500	NULL	6	6		0	0	2
Covey Run Merlot	33439	429846	750ml	0	0	8.4200	10.4400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	8.4200	6.6700	1.7500	NULL	12	12		NULL	0	2
Straccali Chianti	50499	447598	750ml	0	0	9.6000	11.9400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	9.2000	7.5000	1.7000	NULL	12	12		NULL	0	2
Shooting Star (Jed Steele) Chardonnay Santa Barbara County	62310	682736	750ml	0	0	11.8400	14.7400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	11.8400	10.0900	1.7500	NULL	12	12		NULL	0	2
Langmeil Shiraz The Freedom	43083	440091	750ml	0	0	90.3800	108.4400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	90.3800	NULL	0.0000	NULL	12	NULL		NULL	0	2
Pindar Pythagoras	19116	19116	750ml	0	0	10.4200	12.9400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	10.0300	8.3300	1.7000	NULL	12	12		NULL	0	2
Bodega Y Cavas De Weinert Malbec	98125	733861	750ml	0	0	17.9000	22.2400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	16.2200	15.6700	0.5500	NULL	12	12		NULL	0	2
Castle Rock Cabernet Sauvignon Napa Valley	92146	722678	750ml	0	0	14.0200	17.4400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	13.3300	13.3300	0.0000	NULL	12	12		NULL	0	2
Tiefenbrunner Pinot Bianco Alto Adige - Sudtirol Sudtiroler	100670	736444	750ml	0	0	20.7100	24.9400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	11.3600	10.7000	0.6600	NULL	12	6		NULL	0	2
Chateau Poujeaux Moulis	423	717551	750ml	0	0	42.9200	51.4400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	30.0000	30.0000	0.5000	NULL	0	6		0	0	2
Ichishima Shuzo Junmai	46135	443226	720ml	0	0	17.4000	21.7400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	17.4000	26.6700	0.6600	NULL	12	12		NULL	0	2
Veramonte Primus	93242	728577	750ml	0	0	16.6800	20.7400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	16.6800	15.0800	1.7000	NULL	12	12		NULL	0	2
Baron Herzog Brut	24767	24905	750ml	0	0	11.7500	14.6400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	11.7500	NULL	NULL	NULL	12	NULL		NULL	0	2
Hob Nob Cabernet Sauvignon	53836	451219	750ml	0	0	10.6200	13.2400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	9.7500	8.0500	1.7000	NULL	12	12		NULL	0	2
Partida Bellvisos Gratallops Priorat	49549	446645	750ml	0	0	55.5500	66.6400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	55.5500	NULL	NULL	NULL	12	NULL		NULL	0	2
Andre Lurton Chateau Bonnet Blanc Bordeaux Superieur	33737	430144	750ml	0	0	11.9300	14.8400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	11.0300	9.3300	1.7000	NULL	12	12		NULL	0	2
Coastal Ridge Merlot	50982	448085	1.5Ltr	0	0	14.1700	22.6400	5	NULL	NULL	0.0000	0.0000	0.60	NULL	NULL	11.0300	9.3300	1.7000	NULL	6	6		NULL	0	2
Badia A Coltibuono Chianti Classico	63271	684189	750ml	0	0	25.5700	30.6400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	8.9000	8.0000	0.9000	NULL	12	12		NULL	0	2
Banrock Station Cabernet-Shiraz	20311	20311	750ml	0	0	7.6000	9.4400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	6.9300	5.3300	1.6000	NULL	12	12		NULL	0	2
Ceretto Vignaioli Di Santo Stefano Moscato D'asti	100958	736714	375ml	0	0	9.4000	11.7400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	9.4000	10.0000	0.9000	NULL	12	12		NULL	0	2
Warre Vintage Porto	46983	444076	750ml	0	0	97.0800	116.4400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	78.8000	78.0000	0.8000	NULL	12	6		0	0	2
Pascual Toso Brut	26751	421216	750ml	0	0	9.0800	11.3400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	8.4200	6.6700	1.7500	NULL	12	12		NULL	0	2
Kitaya Sake Kiri Peach	99070	734822	500ml	0	0	13.3300	16.6400		NULL	NULL	0.0000	0.0000	0.25	NULL	NULL	13.3300	12.9100	1.7500	NULL	12	12		NULL	0	2
Chateau Souverain Merlot	35056	431467	750ml	0	0	11.0800	13.7400		NULL	NULL	0.0000	0.0000	0.24	NULL	NULL	11.0800	10.6600	1.6000	NULL	12	12		NULL	0	2
Lulu b Caernet Sauvignon	80543	709759	750ml	0	0	7.0800	8.7400		NULL	NULL	0.0000	0.0000	0.23	NULL	NULL	7.0800	5.3800	1.7000	NULL	12	12		NULL	0	2
Ramos Pintos Tawny Port	39183	435596	750ml	0	0	16.1700	19.9400		NULL	NULL	0.0000	0.0000	0.23	NULL	NULL	16.1700	13.1900	3.5000	NULL	6	6		NULL	0	2
Chateau L'evangile Pomerol	50039	447137	750ml	0	0	117.0800	140.4400		NULL	NULL	0.0000	0.0000	0.20	NULL	NULL	117.0800	NULL	NULL	NULL	12	NULL		NULL	0	2
